ymd,taavg,hmavg,wl,fw,rf
2010-02-15,-3.2,63.2,0.1054,66.08,0.0
2010-02-16,-3.9,56.1,0.0842,66.08,0.0
2010-02-17,-3.9,54.4,0.2267,66.08,0.0
2010-02-18,-2.8,60.9,0.1863,66.08,1.0
2010-02-19,-3.2,60.2,0.1742,66.08,0.0
2010-02-20,0.5,64.3,0.1821,66.08,0.0
2010-02-21,2.0,65.4,0.1125,66.08,0.0
2010-02-22,2.0,78.7,0.0771,66.08,0.0
2010-02-23,3.7,65.9,0.1521,66.08,0.0
2010-02-24,8.8,58.0,0.2071,66.08,0.0
2010-02-25,13.8,85.3,0.3963,68.17,25.0
2010-02-26,10.1,83.7,0.8892,111.4,1.0
2010-02-27,6.2,71.0,0.7125,73.37,0.0
2010-02-28,5.3,78.0,0.6017,66.08,0.0
2010-03-01,4.0,76.1,0.6508,71.16,25.0
2010-03-02,3.6,77.2,0.7404,76.33,0.0
2010-03-03,5.0,59.8,0.6421,66.08,0.0
2010-03-04,5.6,71.0,0.5767,66.08,0.0
2010-03-05,5.8,84.4,0.4471,66.08,10.0
2010-03-06,5.1,73.5,0.4538,66.08,0.0
2010-03-07,4.3,53.9,0.4488,66.08,0.0
2010-03-08,2.5,55.2,0.4254,66.08,0.0
2010-03-09,1.9,74.5,0.4125,66.08,1.0
2010-03-10,-1.6,85.7,0.4,66.08,7.0
2010-03-11,0.9,66.5,0.4,66.08,0.0
2010-03-12,6.1,68.4,0.4,66.08,0.0
2010-03-13,3.4,41.1,0.4063,66.08,0.0
2010-03-14,6.6,56.7,0.41,66.08,0.0
2010-03-15,9.6,77.1,0.4204,66.08,12.0
2010-03-16,1.8,42.5,0.4767,66.08,0.0
2010-03-17,-0.1,60.9,0.4583,66.08,6.0
2010-03-18,0.2,68.0,0.4454,66.08,2.0
2010-03-19,2.6,56.0,0.36,66.08,0.0
2010-03-20,8.0,68.3,0.4246,66.08,2.0
2010-03-21,3.1,42.5,0.4367,66.08,0.0
2010-03-22,1.8,75.3,0.3379,66.08,1.0
2010-03-23,5.2,74.4,0.4,66.08,0.0
2010-03-24,8.8,50.4,0.3954,66.08,0.0
2010-03-25,4.0,72.6,0.3208,66.08,9.0
2010-03-26,1.9,41.7,0.31,66.08,0.0
2010-03-27,5.6,66.1,0.3021,66.08,0.0
2010-03-28,5.8,50.0,0.2858,66.08,0.0
2010-03-29,4.7,50.7,0.255,66.08,0.0
2010-03-30,7.4,51.8,0.22,66.08,0.0
2010-03-31,8.0,81.4,0.2558,66.08,18.0
2010-04-01,8.3,88.7,0.3996,66.08,12.0
2010-04-02,5.9,49.6,0.5821,66.08,0.0
2010-04-03,4.9,40.6,0.5392,66.08,0.0
2010-04-04,7.2,46.3,0.4783,66.08,0.0
2010-04-05,10.1,54.6,0.3717,66.08,0.0
2010-04-06,9.2,63.5,0.3325,66.08,0.0
2010-04-07,6.0,48.8,0.3121,66.08,0.0
2010-04-08,8.8,48.6,0.2896,66.08,0.0
2010-04-09,10.6,47.1,0.3308,66.08,0.0
2010-04-10,10.2,61.5,0.36,66.08,0.0
2010-04-11,12.9,51.7,0.36,66.08,0.0
2010-04-12,13.3,52.3,0.36,66.08,1.0
2010-04-13,6.0,53.3,0.3546,66.08,4.0
2010-04-14,4.1,31.8,0.2754,66.08,0.0
2010-04-15,5.7,37.8,0.2142,66.08,0.0
2010-04-16,7.0,40.8,0.2429,66.08,0.0
2010-04-17,7.5,45.3,0.2096,66.08,0.0
2010-04-18,11.3,49.8,0.1629,66.08,0.0
2010-04-19,16.0,44.5,0.0613,66.08,0.0
2010-04-20,16.6,61.0,0.1921,66.08,0.0
2010-04-21,13.9,59.4,0.1746,66.08,5.0
2010-04-22,9.8,68.1,0.1975,66.08,7.0
2010-04-23,8.1,77.3,0.1729,66.08,14.0
2010-04-24,9.7,60.9,0.2088,66.08,0.0
2010-04-25,11.6,47.6,0.1371,66.08,0.0
2010-04-26,12.6,61.3,0.1063,66.08,11.0
2010-04-27,9.6,67.5,0.345,66.08,6.0
2010-04-28,5.2,72.5,0.4267,66.08,10.0
2010-04-29,9.1,51.6,0.4767,66.08,3.0
2010-04-30,10.3,54.1,0.4588,66.08,0.0
2010-05-01,10.8,54.3,0.4292,66.08,0.0
2010-05-02,15.4,48.6,0.4088,66.08,0.0
2010-05-03,19.9,63.1,0.3858,66.08,0.0
2010-05-04,20.3,64.1,0.3071,66.08,0.0
2010-05-05,20.9,54.6,0.2375,66.08,0.0
2010-05-06,17.6,70.7,0.2325,66.08,2.0
2010-05-07,15.1,48.1,0.1279,66.08,0.0
2010-05-08,16.1,48.4,0.1638,66.08,0.0
2010-05-09,18.6,46.8,0.2325,66.08,0.0
2010-05-10,17.7,45.8,0.1908,66.08,0.0
2010-05-11,13.9,57.1,0.2067,66.08,0.0
2010-05-12,13.7,60.8,0.1158,66.08,0.0
2010-05-13,15.3,54.6,0.0821,66.08,0.0
2010-05-14,17.1,47.2,0.0463,66.08,0.0
2010-05-15,15.9,53.2,0.1017,66.08,0.0
2010-05-16,17.0,53.5,0.0275,66.08,0.0
2010-05-17,20.6,55.0,0.02,66.08,3.0
2010-05-18,18.2,88.0,0.2558,66.08,58.0
2010-05-19,19.8,74.5,0.5492,66.08,4.0
2010-05-20,20.1,60.7,0.4604,66.08,0.0
2010-05-21,21.2,57.5,0.4071,66.08,0.0
2010-05-22,19.5,61.8,0.3854,66.08,5.0
2010-05-23,16.0,85.2,0.4938,66.08,19.0
2010-05-24,14.5,89.3,0.5888,66.08,13.0
2010-05-25,14.4,88.4,0.6117,66.08,2.0
2010-05-26,16.1,65.8,0.6271,66.08,0.0
2010-05-27,16.4,57.4,0.5063,66.08,0.0
2010-05-28,16.8,64.2,0.4125,66.08,0.0
2010-05-29,19.3,52.8,0.3904,66.08,0.0
2010-05-30,19.2,41.4,0.3713,66.08,0.0
2010-05-31,16.7,44.7,0.3492,66.08,0.0
2010-06-01,17.5,50.0,0.34,66.08,0.0
2010-06-02,19.2,58.5,0.34,66.08,0.0
2010-06-03,20.6,60.0,0.3421,66.08,0.0
2010-06-04,21.7,58.0,0.245,66.08,0.0
2010-06-05,22.0,58.1,0.165,66.08,0.0
2010-06-06,22.8,62.9,0.0733,66.08,0.0
2010-06-07,23.2,46.9,0.0408,66.08,0.0
2010-06-08,22.5,41.7,0.1471,66.08,0.0
2010-06-09,23.6,49.6,0.1288,66.08,0.0
2010-06-10,24.1,51.3,0.0867,66.08,0.0
2010-06-11,24.0,46.1,0.0775,66.08,0.0
2010-06-12,20.3,77.0,0.0733,66.08,12.0
2010-06-13,23.4,73.0,0.0867,66.08,0.0
2010-06-14,24.2,72.3,0.0567,66.08,0.0
2010-06-15,24.0,74.4,0.1467,66.08,0.0
2010-06-16,22.8,73.7,0.1646,66.08,0.0
2010-06-17,23.8,76.1,0.1575,66.08,0.0
2010-06-18,25.7,64.5,0.0742,66.08,0.0
2010-06-19,22.7,77.1,0.1008,66.08,1.0
2010-06-20,22.7,79.8,0.4467,66.08,22.0
2010-06-21,22.1,76.3,0.3821,66.08,0.0
2010-06-22,21.9,58.1,0.2225,66.08,0.0
2010-06-23,22.6,53.2,0.2113,66.08,0.0
2010-06-24,23.1,60.8,0.1204,66.08,0.0
2010-06-25,25.2,56.7,0.1367,66.08,0.0
2010-06-26,24.3,67.3,0.1392,66.08,2.0
2010-06-27,23.1,86.5,0.0629,66.08,3.0
2010-06-28,24.4,72.6,0.0304,66.08,0.0
2010-06-29,24.3,74.3,0.095,66.08,0.0
2010-06-30,23.7,82.6,0.1121,66.08,1.0
2010-07-01,26.0,76.9,0.1017,66.08,0.0
2010-07-02,25.1,86.7,0.1163,66.08,16.0
2010-07-03,24.6,91.4,0.285,66.08,7.0
2010-07-04,24.8,83.3,0.2404,66.08,2.0
2010-07-05,25.7,79.8,0.2525,66.08,0.0
2010-07-06,25.7,66.2,0.1904,66.08,0.0
2010-07-07,25.3,65.3,0.1738,66.08,0.0
2010-07-08,24.4,73.4,0.1408,66.08,1.0
2010-07-09,24.6,70.0,0.1383,66.08,0.0
2010-07-10,25.4,65.6,0.0954,66.08,0.0
2010-07-11,22.7,74.1,0.0925,66.08,7.0
2010-07-12,23.6,73.3,0.0658,66.08,0.0
2010-07-13,25.0,67.0,0.2063,66.08,0.0
2010-07-14,25.6,68.0,0.1071,66.08,1.0
2010-07-15,25.7,71.2,0.1029,66.08,0.0
2010-07-16,24.9,80.5,0.0871,66.08,17.0
2010-07-17,24.5,89.3,0.44,69.91,40.0
2010-07-18,27.7,69.9,0.9,114.42,0.0
2010-07-19,27.9,68.9,0.5317,66.57,1.0
2010-07-20,28.8,66.0,0.3842,66.08,0.0
2010-07-21,28.8,66.2,0.3463,66.08,11.0
2010-07-22,28.3,70.0,0.34,66.08,0.0
2010-07-23,24.7,83.8,0.3383,66.08,5.0
2010-07-24,24.9,83.3,0.4171,66.08,1.0
2010-07-25,25.5,81.1,0.3321,66.08,36.0
2010-07-26,25.2,83.5,0.3954,66.08,0.0
2010-07-27,26.4,73.9,0.3729,66.08,0.0
2010-07-28,24.3,81.2,0.395,66.08,1.0
2010-07-29,26.4,80.1,0.3679,66.08,0.0
2010-07-30,26.6,80.0,0.3379,66.08,0.0
2010-07-31,27.0,77.8,0.2542,66.08,0.0
2010-08-01,28.8,74.5,0.1242,66.08,0.0
2010-08-02,27.4,84.6,0.17,66.08,0.0
2010-08-03,27.4,79.3,0.2779,66.08,0.0
2010-08-04,29.2,75.1,0.3567,66.08,11.0
2010-08-05,28.9,76.6,0.2913,66.08,0.0
2010-08-06,26.3,89.0,0.3354,66.08,13.0
2010-08-07,26.9,82.2,0.3575,66.08,1.0
2010-08-08,27.5,75.7,0.2717,66.08,0.0
2010-08-09,28.1,72.8,0.2571,66.08,0.0
2010-08-10,26.1,85.3,0.2871,66.08,19.0
2010-08-11,28.2,74.0,0.4421,66.08,1.0
2010-08-12,25.4,75.8,0.4533,66.08,0.0
2010-08-13,26.0,88.0,0.6642,81.75,11.0
2010-08-14,27.3,83.7,1.0667,165.09,13.0
2010-08-15,26.9,80.6,2.3813,676.38,114.0
2010-08-16,24.2,88.8,1.4846,339.63,2.0
2010-08-17,25.7,72.8,0.8904,113.82,0.0
2010-08-18,26.4,82.3,1.2567,273.44,30.0
2010-08-19,28.2,77.4,1.4454,337.2,0.0
2010-08-20,28.7,76.8,0.8854,114.52,0.0
2010-08-21,28.5,75.5,0.6525,68.25,0.0
2010-08-22,28.4,73.5,0.5225,66.08,0.0
2010-08-23,27.2,81.7,0.4283,66.08,1.0
2010-08-24,25.1,87.9,0.8104,122.95,25.0
2010-08-25,24.8,86.0,0.5975,69.67,8.0
2010-08-26,24.6,86.9,0.6417,66.08,10.0
2010-08-27,26.5,78.0,0.73,79.44,0.0
2010-08-28,27.9,67.3,0.4971,66.08,0.0
2010-08-29,26.3,78.5,0.7038,101.57,47.0
2010-08-30,24.8,87.2,0.9475,130.88,1.0
2010-08-31,24.5,90.1,1.0325,163.87,35.0
2010-09-01,27.1,76.6,1.1088,180.51,2.0
2010-09-02,26.1,79.4,1.4042,321.26,14.0
2010-09-03,26.6,80.5,1.1463,198.91,44.0
2010-09-04,26.6,79.6,0.9271,122.94,0.0
2010-09-05,25.6,84.0,0.9321,151.15,56.0
2010-09-06,23.3,90.0,1.6888,478.74,3.065
2010-09-07,24.7,67.3,1.2413,239.06,3.043
2010-09-08,21.5,65.5,0.7429,77.05,0.0
2010-09-09,21.9,81.1,0.6596,66.08,2.0
2010-09-10,25.8,78.5,0.6817,67.3,3.0
2010-09-11,23.0,94.2,2.1029,627.54,99.0
2010-09-12,23.2,87.8,2.2417,537.33,30.0
2010-09-13,23.0,79.5,1.4271,334.11,0.0
2010-09-14,23.0,77.9,0.9554,130.56,0.0
2010-09-15,22.2,70.2,0.7154,75.27,0.0
2010-09-16,21.8,73.5,0.5879,66.08,0.0
2010-09-17,21.9,74.6,0.5088,66.08,0.0
2010-09-18,22.9,70.1,0.4704,66.08,0.0
2010-09-19,19.9,88.0,0.4133,66.08,10.0
2010-09-20,20.2,92.8,0.4504,66.08,12.0
2010-09-21,24.4,85.4,0.4896,66.08,71.0
2010-09-22,17.7,88.1,0.9283,129.48,23.0
2010-09-23,17.2,78.5,0.6533,66.72,0.0
2010-09-24,17.2,71.0,0.5392,66.08,0.0
2010-09-25,16.7,72.8,0.4646,66.08,0.0
2010-09-26,16.3,74.2,0.4304,66.08,0.0
2010-09-27,16.0,78.6,0.4067,66.08,0.0
2010-09-28,15.3,61.4,0.395,66.08,0.0
2010-09-29,11.9,78.0,0.3854,66.08,0.0
2010-09-30,12.5,78.1,0.3767,66.08,0.0
2010-10-01,13.3,80.4,0.37,66.08,0.0
2010-10-02,15.4,85.8,0.3733,66.08,9.0
2010-10-03,18.4,75.6,0.33,66.08,4.0
2010-10-04,14.2,83.2,0.3163,66.08,2.0
2010-10-05,14.3,77.2,0.2938,66.08,0.0
2010-10-06,14.2,80.8,0.1875,66.08,0.0
2010-10-07,15.9,78.5,0.1896,66.08,0.0
2010-10-08,17.2,77.3,0.1913,66.08,0.0
2010-10-09,17.7,76.3,0.215,66.08,0.0
2010-10-10,16.9,78.3,0.1013,66.08,0.0
2010-10-11,16.2,86.3,0.0838,66.08,0.0
2010-10-12,16.7,83.9,0.1783,63.33,0.0
2010-10-13,15.9,82.5,0.1817,66.08,0.0
2010-10-14,15.1,77.3,0.2233,66.08,0.0
2010-10-15,12.1,61.3,0.2088,66.08,0.0
2010-10-16,13.7,74.9,0.1579,66.08,0.0
2010-10-17,13.7,81.4,0.0738,66.08,0.0
2010-10-18,13.1,75.9,0.0542,66.08,0.0
2010-10-19,13.2,79.2,0.1142,66.08,0.0
2010-10-20,14.2,82.9,0.1296,66.08,0.0
2010-10-21,15.0,74.2,0.1421,66.08,0.0
2010-10-22,14.3,70.2,0.1529,66.08,0.0
2010-10-23,12.8,80.4,0.1542,66.08,0.0
2010-10-24,15.0,83.7,0.0675,66.08,0.0
2010-10-25,11.2,63.5,0.0421,66.08,0.0
2010-10-26,3.4,37.0,0.1225,66.08,3.778
2010-10-27,4.4,60.6,0.1483,66.08,0.0
2010-10-28,4.4,63.7,0.1229,66.08,0.0
2010-10-29,6.8,69.3,0.1179,66.08,0.0
2010-10-30,9.1,68.3,0.1283,66.08,0.0
2010-10-31,8.4,74.8,0.0713,66.08,0.0
2010-11-01,9.2,67.7,0.0254,66.08,0.0
2010-11-02,5.8,46.5,0.1233,66.08,0.0
2010-11-03,3.7,61.1,0.1204,66.08,0.0
2010-11-04,7.4,73.5,0.0938,66.08,0.0
2010-11-05,8.9,77.0,0.12,66.08,0.0
2010-11-06,9.1,83.9,0.1104,66.08,0.0
2010-11-07,9.3,82.5,0.0533,66.08,1.0
2010-11-08,8.0,68.4,0.0233,66.08,2.0
2010-11-09,3.9,43.9,0.0646,66.08,0.0
2010-11-10,2.4,54.6,0.0983,66.08,3.0
2010-11-11,6.5,69.1,0.1263,66.08,9.0
2010-11-12,8.2,62.0,0.14,66.08,0.0
2010-11-13,7.0,66.4,0.1354,66.08,0.0
2010-11-14,8.3,45.6,0.0771,66.08,0.0
2010-11-15,2.0,38.6,0.0458,66.08,0.0
2010-11-16,1.2,63.7,0.0458,66.08,0.0
2010-11-17,2.7,74.3,0.0733,66.08,0.0
2010-11-18,2.5,76.0,0.0879,66.08,0.0
2010-11-19,1.3,78.8,0.1004,66.08,0.0
2010-11-20,3.6,73.4,0.1242,66.08,0.0
2010-11-21,7.0,76.3,0.0508,66.08,0.0
2010-11-22,7.5,59.6,0.0167,66.08,0.0
2010-11-23,3.9,61.2,0.0692,66.08,0.0
2010-11-24,5.6,71.6,0.0779,66.08,0.0
2010-11-25,3.4,58.1,0.04,66.08,0.0
2010-11-26,-1.3,49.7,0.0117,66.08,0.0
2010-11-27,0.0,64.7,0.0754,66.08,1.0
2010-11-28,-1.6,39.2,0.0696,66.08,0.0
2010-11-29,2.4,64.9,0.0383,66.08,0.0
2010-11-30,5.6,77.5,0.0388,66.08,0.0
2010-12-01,4.8,87.3,0.0913,66.08,0.0
2010-12-02,5.9,80.2,0.1104,66.08,0.0
2010-12-03,2.4,48.1,0.0833,66.08,0.0
2010-12-04,-0.4,65.0,0.1088,66.08,0.0
2010-12-05,4.6,78.1,0.0613,66.08,0.0
2010-12-06,4.7,69.6,0.0313,66.08,0.0
2010-12-07,-3.0,65.1,0.0804,66.08,0.0
2010-12-08,-1.5,79.6,0.1017,66.08,1.0
2010-12-09,-2.7,66.3,0.1492,66.08,0.0
2010-12-10,1.4,65.8,0.1404,66.08,1.0
2010-12-11,-0.1,45.1,0.1025,66.08,0.0
2010-12-12,-3.6,54.8,0.0396,66.08,0.0
2010-12-13,1.4,80.4,0.0208,66.08,0.253
2010-12-14,-1.3,65.3,0.1254,66.08,0.0
2010-12-15,-8.6,35.9,0.1629,66.08,0.0
2010-12-16,-8.5,49.9,0.1483,66.08,0.0
2010-12-17,-2.3,80.9,0.1108,66.08,0.0
2010-12-18,-2.7,70.9,0.03,66.08,0.0
2010-12-19,1.3,80.3,0.0104,66.08,0.0
2010-12-20,1.9,80.3,0.01,66.08,0.0
2010-12-21,1.7,71.7,0.01,66.08,0.0
2010-12-22,1.8,73.6,0.01,66.08,0.0
2010-12-23,0.6,57.9,0.01,66.08,0.0
2010-12-24,-9.6,36.3,0.0138,66.08,0.0
2010-12-25,-10.0,39.9,0.1479,66.08,0.0
2010-12-26,-9.0,57.9,0.0171,66.08,0.0
2010-12-27,-4.8,72.7,0.01,66.08,0.0
2010-12-28,-0.5,81.1,0.0517,66.08,0.0
2010-12-29,-5.0,66.3,0.0663,66.08,0.0
2010-12-30,-4.8,71.8,0.0642,66.08,0.0
2010-12-31,-9.2,60.6,0.0279,63.33,0.0
2011-01-01,-8.0,66.2,0.0538,0.0,0.0
2011-01-02,-7.3,73.9,0.0225,0.0,0.0
2011-01-03,-5.7,78.1,0.01,0.0,0.0
2011-01-04,-4.2,78.4,0.01,0.0,0.249
2011-01-05,-2.3,68.3,0.01,0.0,0.0
2011-01-06,-7.8,59.6,0.0225,0.0,0.0
2011-01-07,-9.6,63.0,0.0325,0.0,0.0
2011-01-08,-6.8,77.8,0.05,0.0,0.0
2011-01-09,-4.6,55.4,0.0333,0.0,0.0
2011-01-10,-10.1,56.7,0.01,0.0,0.0
2011-01-11,-6.5,65.1,0.0283,0.0,0.0
2011-01-12,-8.4,52.5,0.0458,0.0,0.0
2011-01-13,-9.8,55.5,0.0217,0.0,0.0
2011-01-14,-6.8,71.5,0.02,0.0,0.0
2011-01-15,-9.8,39.1,0.02,0.0,0.0
2011-01-16,-13.7,44.5,0.02,0.0,0.0
2011-01-17,-12.0,55.3,0.02,0.0,0.0
2011-01-18,-8.8,57.8,0.02,0.0,0.0
2011-01-19,-7.1,53.5,0.02,0.0,0.0
2011-01-20,-8.0,54.0,0.02,0.0,0.0
2011-01-21,-7.9,54.8,0.02,0.0,0.0
2011-01-22,-6.6,66.5,0.02,0.0,0.0
2011-01-23,-5.4,77.4,0.02,0.0,1.0
2011-01-24,-7.1,63.4,0.02,0.0,1.0
2011-01-25,-10.0,69.5,0.02,0.0,0.0
2011-01-26,-9.2,61.5,0.02,0.0,0.0
2011-01-27,-9.7,53.9,0.02,0.0,0.0
2011-01-28,-6.9,44.7,0.02,0.0,0.0
2011-01-29,-9.3,46.4,0.02,0.0,0.0
2011-01-30,-9.5,42.1,0.02,0.0,0.0
2011-01-31,-8.5,58.4,0.02,0.0,0.0
2011-02-01,-3.3,69.6,0.02,0.0,0.0
2011-02-02,-1.4,63.4,0.02,0.0,0.0
2011-02-03,-1.5,67.9,0.02,0.0,0.0
2011-02-04,-1.2,77.9,0.02,0.0,0.0
2011-02-05,-0.3,70.4,0.0175,0.0,0.0
2011-02-06,-1.2,74.8,0.01,0.0,0.0
2011-02-07,-1.1,77.5,0.01,0.0,0.0
2011-02-08,0.6,68.5,0.01,0.0,0.0
2011-02-09,-1.9,63.3,0.0225,0.0,0.0
2011-02-10,-3.4,63.0,0.0108,0.0,0.0
2011-02-11,-2.7,53.7,0.01,0.0,0.0
2011-02-12,-5.1,42.8,0.01,0.0,0.0
2011-02-13,-5.9,53.9,0.01,0.0,0.0
2011-02-14,-3.8,68.2,0.01,0.0,0.0
2011-02-15,-2.9,66.2,0.01,0.0,0.0
2011-02-16,-1.6,62.0,0.01,0.0,0.0
2011-02-17,-0.3,87.4,0.01,0.0,2.0
2011-02-18,-1.4,73.2,0.01,0.0,0.0
2011-02-19,-0.3,62.1,0.01,0.0,0.0
2011-02-20,2.8,54.8,0.01,0.0,0.0
2011-02-21,3.7,50.3,0.01,0.0,0.0
2011-02-22,3.1,56.4,0.01,0.0,0.0
2011-02-23,3.6,57.7,0.0171,0.0,0.0
2011-02-24,4.6,62.3,0.01,0.0,0.0
2011-02-25,4.0,50.6,0.01,0.0,0.0
2011-02-26,4.9,45.3,0.1325,14.44,0.0
2011-02-27,5.4,82.4,0.2283,28.69,44.0
2011-02-28,4.8,71.5,0.3175,35.64,0.0
2011-03-01,1.7,86.2,0.2871,33.49,6.0
2011-03-02,-1.3,48.0,0.1571,18.68,0.0
2011-03-03,-2.4,48.3,0.2471,29.07,53.0
2011-03-04,-1.0,53.6,0.1963,20.72,0.0
2011-03-05,0.1,64.0,0.1508,13.95,0.0
2011-03-06,3.0,59.7,0.0329,0.0,0.0
2011-03-07,2.7,52.3,0.0146,0.0,0.0
2011-03-08,1.4,44.3,0.0783,4.66,0.0
2011-03-09,0.7,41.2,0.0925,7.38,0.0
2011-03-10,1.4,49.7,0.095,7.24,0.0
2011-03-11,3.2,49.4,0.1392,14.83,0.0
2011-03-12,5.0,44.5,0.2138,25.32,0.0
2011-03-13,7.7,53.6,0.2004,21.77,0.0
2011-03-14,8.5,75.7,0.0221,0.0,53.0
2011-03-15,3.1,45.6,0.0896,6.65,0.0
2011-03-16,0.0,29.5,0.0321,0.0,0.0
2011-03-17,1.1,40.1,0.0513,0.0,0.0
2011-03-18,3.3,40.5,0.0117,0.0,0.0
2011-03-19,9.4,43.0,0.0175,0.0,0.0
2011-03-20,4.6,82.3,0.01,0.0,14.0
2011-03-21,7.5,63.2,0.0333,0.0,0.0
2011-03-22,3.1,34.5,0.12,10.59,0.0
2011-03-23,1.3,37.6,0.095,5.65,0.0
2011-03-24,2.9,57.8,0.0942,5.49,12.0
2011-03-25,1.4,59.5,0.105,7.65,1.0
2011-03-26,1.9,53.0,0.1013,7.37,0.0
2011-03-27,3.9,46.7,0.035,0.0,0.0
2011-03-28,6.0,47.0,0.0117,0.0,0.0
2011-03-29,3.4,57.8,0.065,1.16,0.0
2011-03-30,6.4,54.5,0.0692,3.33,0.0
2011-03-31,8.6,53.1,0.0808,4.49,0.0
2011-04-01,9.2,43.7,0.0883,6.82,0.0
2011-04-02,8.3,46.9,0.0683,2.33,0.0
2011-04-03,9.1,49.7,0.01,0.0,0.0
2011-04-04,9.7,40.8,0.01,0.0,0.0
2011-04-05,9.5,35.3,0.0329,0.0,0.0
2011-04-06,10.1,35.3,0.0533,0.67,0.0
2011-04-07,9.8,89.0,0.1571,16.02,24.0
2011-04-08,11.8,62.5,0.1121,6.98,1.0
2011-04-09,10.0,46.0,0.2,25.64,0.0
2011-04-10,10.9,51.6,0.1529,13.66,0.0
2011-04-11,10.2,48.3,0.0671,0.0,0.0
2011-04-12,9.1,36.6,0.1783,18.56,0.0
2011-04-13,10.3,37.7,0.1242,10.79,0.0
2011-04-14,11.8,38.6,0.1075,8.26,0.0
2011-04-15,15.3,55.0,0.0746,3.33,0.0
2011-04-16,12.4,48.0,0.0633,1.66,0.0
2011-04-17,12.8,43.8,0.01,0.0,0.0
2011-04-18,7.8,67.7,0.01,0.0,2.0
2011-04-19,8.9,47.8,0.1167,11.32,0.0
2011-04-20,10.8,49.0,0.0817,6.71,0.0
2011-04-21,12.2,42.3,0.0825,6.52,0.0
2011-04-22,10.2,85.6,0.1342,14.13,30.0
2011-04-23,9.8,53.4,0.2296,26.87,0.0
2011-04-24,9.0,52.7,0.1696,20.75,0.0
2011-04-25,12.1,48.0,0.1163,7.79,0.0
2011-04-26,9.9,83.1,0.2367,28.26,5.0
2011-04-27,11.5,79.4,0.2196,24.61,1.0
2011-04-28,8.7,62.4,0.2142,24.18,1.0
2011-04-29,11.8,49.2,0.1671,20.58,1.0
2011-04-30,14.8,90.8,0.6704,88.67,94.0
2011-05-01,14.3,65.6,1.575,290.3,15.0
2011-05-02,14.5,60.3,0.9242,119.52,0.0
2011-05-03,15.5,51.2,0.6654,63.13,0.0
2011-05-04,14.9,47.4,0.4671,32.34,0.0
2011-05-05,17.3,36.7,0.4433,29.58,0.0
2011-05-06,17.3,46.0,0.425,27.61,0.0
2011-05-07,18.1,70.0,0.3708,22.2,4.0
2011-05-08,18.3,54.9,0.3517,20.48,0.0
2011-05-09,20.5,72.4,0.3446,19.87,38.0
2011-05-10,18.8,92.3,0.8625,127.2,82.0
2011-05-11,16.5,81.8,2.6625,735.87,50.0
2011-05-12,14.8,76.4,1.5038,276.62,3.0
2011-05-13,15.0,45.4,0.8783,108.34,0.0
2011-05-14,16.2,39.4,0.68,65.18,0.0
2011-05-15,18.3,41.4,0.5321,40.61,0.0
2011-05-16,17.3,47.5,0.4146,26.53,0.0
2011-05-17,15.4,45.5,0.3758,22.67,0.0
2011-05-18,18.8,51.3,0.3525,20.56,0.0
2011-05-19,21.1,47.8,0.3379,19.31,0.0
2011-05-20,19.9,80.6,0.3275,18.43,1.0
2011-05-21,15.3,90.0,0.3492,20.27,7.0
2011-05-22,17.2,67.2,0.3729,22.4,0.0
2011-05-23,17.6,67.1,0.2467,13.46,0.0
2011-05-24,18.7,59.0,0.2588,13.76,0.0
2011-05-25,20.0,55.6,0.1713,8.88,0.0
2011-05-26,17.6,58.8,0.1146,5.9,0.0
2011-05-27,17.8,64.3,0.1304,6.6,0.0
2011-05-28,19.5,68.7,0.1142,5.9,0.0
2011-05-29,21.1,44.7,0.1108,5.9,0.0
2011-05-30,20.8,53.0,0.0417,3.45,0.0
2011-05-31,19.3,64.2,0.1038,5.73,0.0
2011-06-01,17.0,84.0,0.3679,26.52,43.0
2011-06-02,19.6,70.2,0.4438,29.99,0.0
2011-06-03,19.6,61.7,0.2792,15.54,0.0
2011-06-04,20.7,67.0,0.2304,12.19,0.0
2011-06-05,21.3,62.0,0.0779,4.56,0.0
2011-06-06,20.5,56.7,0.0471,3.61,0.0
2011-06-07,21.2,53.8,0.0204,2.9,0.0
2011-06-08,22.1,57.1,0.0542,3.94,0.0
2011-06-09,19.8,75.2,0.1292,6.89,0.0
2011-06-10,21.2,75.9,0.1413,7.38,0.0
2011-06-11,23.9,60.7,0.1471,7.71,0.0
2011-06-12,24.1,50.5,0.0246,3.01,0.0
2011-06-13,21.2,61.9,0.01,2.65,0.0
2011-06-14,22.8,60.3,0.0538,3.9,0.0
2011-06-15,23.9,55.0,0.0996,5.64,0.0
2011-06-16,23.8,46.1,0.0479,3.67,0.0
2011-06-17,23.3,48.2,0.0267,3.07,0.0
2011-06-18,22.9,68.3,0.0588,4.07,1.0
2011-06-19,25.1,55.5,0.0129,2.72,0.0
2011-06-20,25.1,53.2,0.01,2.65,0.0
2011-06-21,24.4,54.0,0.01,2.65,0.0
2011-06-22,23.3,82.1,0.1729,8.92,25.0
2011-06-23,25.0,85.0,0.3554,21.17,23.0
2011-06-24,21.0,92.8,1.9008,532.36,164.0
2011-06-25,18.7,88.5,3.3967,1193.94,50.0
2011-06-26,21.0,81.1,2.2229,538.96,15.0
2011-06-27,22.8,70.4,1.2433,198.01,0.0
2011-06-28,24.3,66.1,0.925,120.82,0.0
