obsymd,rwl,iqty,tdqty,edqty,spdqty,otltdqty,itqty,rf
1998-08-09,140.97,5897.2,1711.5,681.6,1029.9,0.0,0.0,21.4
1998-08-10,139.66,2562.2,3857.3,687.5,3169.8,0.0,0.0,1.9
1998-08-11,139.46,1726.3,1920.3,650.5,1269.8,0.0,0.0,17.7
1998-08-12,138.88,1585.0,2142.5,671.5,1471.0,0.0,0.0,4.8
1998-08-13,137.72,1404.7,2494.9,684.7,1810.2,0.0,0.0,0.8
1998-08-14,136.82,1122.6,1946.4,692.4,1254.0,0.0,0.0,20.4
1998-08-15,137.22,2826.0,2462.2,700.8,1761.4,0.0,0.0,54.1
1998-08-16,137.58,3283.1,2952.4,696.3,2256.1,0.0,0.0,23.8
1998-08-17,136.67,1924.7,2754.0,694.0,2060.0,0.0,0.0,0.8
1998-08-18,135.93,1317.9,1978.4,707.1,1271.3,0.0,0.0,0.5
1998-08-19,135.29,883.0,1444.0,706.9,737.1,0.0,0.0,0.0
1998-08-20,134.95,416.8,711.0,711.0,0.0,0.0,0.0,1.8
1998-08-21,134.49,308.4,702.2,702.2,0.0,0.0,0.0,0.0
1998-08-22,133.93,229.0,701.9,701.9,0.0,0.0,0.0,0.0
1998-08-23,133.35,194.4,676.6,676.6,0.0,0.0,0.0,17.2
1998-08-24,133.04,249.8,504.4,504.4,0.0,0.0,0.0,1.0
1998-08-25,132.96,234.1,299.5,299.5,0.0,0.0,0.0,0.4
1998-08-26,133.04,215.3,149.9,149.9,0.0,0.0,0.0,0.1
1998-08-27,133.06,166.4,150.0,150.0,0.0,0.0,0.0,1.1
1998-08-28,133.05,141.8,150.0,150.0,0.0,0.0,0.0,2.5
1998-08-29,133.03,133.6,150.0,150.0,0.0,0.0,0.0,0.3
1998-08-30,133.0,126.1,150.6,150.6,0.0,0.0,0.0,7.8
1998-08-31,133.0,150.0,150.0,150.0,0.0,0.0,0.0,2.0
1998-09-01,133.01,158.2,150.0,150.0,0.0,0.0,0.0,6.5
1998-09-02,133.06,140.9,100.0,100.0,0.0,0.0,0.0,1.3
1998-09-03,133.1,132.8,100.0,100.0,0.0,0.0,0.0,0.0
1998-09-04,133.13,124.6,100.0,100.0,0.0,0.0,0.0,0.0
1998-09-05,133.15,116.4,100.0,100.0,0.0,0.0,0.0,0.5
1998-09-06,133.13,83.6,100.0,100.0,0.0,0.0,0.0,0.0
1998-09-07,133.07,81.1,130.3,130.3,0.0,0.0,0.0,0.0
1998-09-08,133.02,80.0,120.9,120.9,0.0,0.0,0.0,0.0
1998-09-09,132.91,79.4,169.2,169.2,0.0,0.0,0.0,0.0
1998-09-10,132.85,71.1,120.0,120.0,0.0,0.0,0.0,0.0
1998-09-11,132.77,64.8,129.8,129.8,0.0,0.0,0.0,0.0
1998-09-12,132.74,60.2,84.5,84.5,0.0,0.0,0.0,0.0
1998-09-13,132.72,59.2,75.4,75.4,0.0,0.0,0.0,0.0
1998-09-14,132.69,55.8,80.1,80.1,0.0,0.0,0.0,0.0
1998-09-15,132.71,56.2,40.0,40.0,0.0,0.0,0.0,0.5
1998-09-16,132.72,48.2,40.1,40.1,0.0,0.0,0.0,0.0
1998-09-17,132.73,48.3,40.0,40.0,0.0,0.0,0.0,0.0
1998-09-18,132.74,48.1,40.0,40.0,0.0,0.0,0.0,0.0
1998-09-19,132.75,49.0,40.9,40.9,0.0,0.0,0.0,0.0
1998-09-20,132.76,48.2,40.1,40.1,0.0,0.0,0.0,2.2
1998-09-21,132.78,56.2,40.0,40.0,0.0,0.0,0.0,7.0
1998-09-22,132.74,47.5,80.0,80.0,0.0,0.0,0.0,0.5
1998-09-23,132.72,53.8,70.0,70.0,0.0,0.0,0.0,0.4
1998-09-24,132.7,54.7,70.9,70.9,0.0,0.0,0.0,2.8
1998-09-25,132.67,45.7,70.0,70.0,0.0,0.0,0.0,0.1
1998-09-26,132.64,45.8,70.1,70.1,0.0,0.0,0.0,0.0
1998-09-27,132.6,37.7,70.0,70.0,0.0,0.0,0.0,0.0
1998-09-28,132.55,29.6,70.0,70.0,0.0,0.0,0.0,0.0
1998-09-29,132.58,94.2,70.0,70.0,0.0,0.0,0.0,33.0
1998-09-30,133.0,376.8,37.8,37.8,0.0,0.0,0.0,71.7
1998-10-01,134.39,1157.5,0.0,0.0,0.0,0.0,0.0,5.5
1998-10-02,135.28,804.6,40.4,40.4,0.0,0.0,0.0,0.0
1998-10-03,135.62,374.5,77.7,77.7,0.0,0.0,0.0,0.0
1998-10-04,135.83,254.7,70.1,70.1,0.0,0.0,0.0,0.0
1998-10-05,135.96,186.0,71.2,71.2,0.0,0.0,0.0,0.0
1998-10-06,136.01,143.9,99.6,99.6,0.0,0.0,0.0,0.0
1998-10-07,136.07,123.2,70.0,70.0,0.0,0.0,0.0,0.2
1998-10-08,136.1,96.6,70.0,70.0,0.0,0.0,0.0,0.0
1998-10-09,136.13,97.6,71.0,71.0,0.0,0.0,0.0,0.0
1998-10-10,136.14,78.9,70.0,70.0,0.0,0.0,0.0,0.0
1998-10-11,136.14,70.0,70.0,70.0,0.0,0.0,0.0,0.0
1998-10-12,136.18,105.7,70.1,70.1,0.0,0.0,0.0,8.8
1998-10-13,136.28,159.1,70.0,70.0,0.0,0.0,0.0,32.3
1998-10-14,136.55,311.7,70.0,70.0,0.0,0.0,0.0,10.1
1998-10-15,136.82,313.4,70.0,70.0,0.0,0.0,0.0,0.0
1998-10-16,137.03,260.5,70.0,70.0,0.0,0.0,0.0,0.0
1998-10-17,137.17,197.6,70.0,70.0,0.0,0.0,0.0,0.3
1998-10-18,137.27,161.9,70.5,70.5,0.0,0.0,0.0,0.2
1998-10-19,137.35,143.3,70.0,70.0,0.0,0.0,0.0,0.0
1998-10-20,137.38,117.5,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-21,137.38,110.0,110.0,110.0,0.0,0.0,0.0,0.0
1998-10-22,137.37,96.3,105.5,105.5,0.0,0.0,0.0,0.0
1998-10-23,137.37,90.0,90.0,90.0,0.0,0.0,0.0,0.2
1998-10-24,137.36,80.8,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-25,137.35,80.8,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-26,137.33,71.7,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-27,137.3,62.5,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-28,137.26,53.4,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-29,137.22,53.4,90.0,90.0,0.0,0.0,0.0,0.0
1998-10-30,137.18,53.5,90.0,90.0,0.0,0.0,0.0,0.7
1998-10-31,137.15,62.6,90.0,90.0,0.0,0.0,0.0,0.7
1998-11-01,137.09,55.3,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-02,137.03,55.4,110.0,110.0,0.0,0.0,0.0,8.5
1998-11-03,136.97,55.5,110.0,110.0,0.0,0.0,0.0,0.2
1998-11-04,136.9,51.7,115.2,115.2,0.0,0.0,0.0,0.0
1998-11-05,136.83,46.6,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-06,136.77,55.7,110.0,110.0,0.0,0.0,0.0,0.2
1998-11-07,136.69,37.8,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-08,136.61,37.9,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-09,136.54,47.1,110.0,110.0,0.0,0.0,0.0,0.9
1998-11-10,136.46,38.2,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-11,136.38,37.7,110.5,110.5,0.0,0.0,0.0,0.0
1998-11-12,136.3,38.5,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-13,136.21,29.8,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-14,136.12,30.0,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-15,136.05,47.9,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-16,135.98,48.0,110.0,110.0,0.0,0.0,0.0,13.0
1998-11-17,135.89,30.4,110.0,110.0,0.0,0.0,0.0,3.8
1998-11-18,135.8,30.6,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-19,135.71,31.6,110.8,110.8,0.0,0.0,0.0,0.0
1998-11-20,135.63,39.8,110.0,110.0,0.0,0.0,0.0,0.0
1998-11-21,135.55,39.9,110.0,110.0,0.0,0.0,0.0,0.3
1998-11-22,135.47,40.1,110.0,110.0,0.0,0.0,0.0,0.8
1998-11-23,135.39,40.6,110.4,110.4,0.0,0.0,0.0,1.1
1998-11-24,135.33,47.8,100.0,100.0,0.0,0.0,0.0,9.6
1998-11-25,135.25,30.5,100.0,100.0,0.0,0.0,0.0,0.0
1998-11-26,135.2,37.6,81.0,81.0,0.0,0.0,0.0,0.0
1998-11-27,135.17,54.0,80.0,80.0,0.0,0.0,0.0,3.8
1998-11-28,135.13,45.4,80.0,80.0,0.0,0.0,0.0,0.0
1998-11-29,135.08,36.8,80.0,80.0,0.0,0.0,0.0,0.0
1998-11-30,135.03,36.8,80.0,80.0,0.0,0.0,0.0,0.0
1998-12-01,135.0,34.7,60.6,60.6,0.0,0.0,0.0,0.0
1998-12-02,134.97,34.1,60.0,60.0,0.0,0.0,0.0,0.0
1998-12-03,134.94,34.2,60.0,60.0,0.0,0.0,0.0,0.0
1998-12-04,134.93,48.4,57.0,57.0,0.0,0.0,0.0,0.0
1998-12-05,134.91,42.8,60.0,60.0,0.0,0.0,0.0,0.0
1998-12-06,134.89,42.8,60.0,60.0,0.0,0.0,0.0,0.0
1998-12-07,134.85,25.6,60.0,60.0,0.0,0.0,0.0,0.8
1998-12-08,134.81,25.7,60.0,60.0,0.0,0.0,0.0,0.3
1998-12-09,134.77,25.7,60.0,60.0,0.0,0.0,0.0,0.0
1998-12-10,134.73,25.7,60.0,60.0,0.0,0.0,0.0,0.0
1998-12-11,134.7,34.3,60.0,60.0,0.0,0.0,0.0,0.3
1998-12-12,134.67,34.4,60.1,60.1,0.0,0.0,0.0,0.0
1998-12-13,134.67,33.8,33.8,33.8,0.0,0.0,0.0,0.0
1998-12-14,134.62,27.3,70.0,70.0,0.0,0.0,0.0,0.6
1998-12-15,134.58,33.2,67.3,67.3,0.0,0.0,0.0,0.0
1998-12-16,134.54,35.9,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-17,134.49,27.4,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-18,134.44,30.6,73.1,73.1,0.0,0.0,0.0,0.0
1998-12-19,134.39,27.6,70.1,70.1,0.0,0.0,0.0,0.0
1998-12-20,134.34,27.6,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-21,134.28,19.2,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-22,134.23,27.7,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-23,134.18,27.8,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-24,134.12,20.5,71.1,71.1,0.0,0.0,0.0,0.0
1998-12-25,134.07,27.9,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-26,134.01,26.3,76.7,76.7,0.0,0.0,0.0,0.0
1998-12-27,133.96,20.2,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-28,133.91,29.2,71.1,71.1,0.0,0.0,0.0,0.0
1998-12-29,133.85,20.2,70.4,70.4,0.0,0.0,0.0,0.0
1998-12-30,133.79,19.9,70.0,70.0,0.0,0.0,0.0,0.0
1998-12-31,133.73,20.0,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-01,133.66,11.7,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-02,133.6,20.1,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-03,133.54,20.2,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-04,133.48,20.3,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-05,133.42,20.4,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-06,133.35,12.2,70.0,70.0,0.0,0.0,0.0,0.8
1999-01-07,133.29,20.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-08,133.22,12.4,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-09,133.15,12.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-10,133.08,13.0,70.4,70.4,0.0,0.0,0.0,0.0
1999-01-11,133.01,12.7,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-12,132.94,12.8,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-13,132.87,13.0,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-14,132.8,13.1,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-15,132.73,13.2,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-16,132.66,13.3,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-17,132.59,13.4,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-18,132.52,13.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-19,132.45,13.6,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-20,132.38,13.7,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-21,132.3,6.8,71.0,71.0,0.0,0.0,0.0,0.0
1999-01-22,132.23,14.0,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-23,132.16,14.1,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-24,132.09,14.2,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-25,132.02,14.3,70.0,70.0,0.0,0.0,0.0,0.2
1999-01-26,131.94,6.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-27,131.88,22.4,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-28,131.81,14.6,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-29,131.74,14.7,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-30,131.67,15.0,70.0,70.0,0.0,0.0,0.0,0.0
1999-01-31,131.6,14.9,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-01,131.52,11.0,73.8,73.8,0.0,0.0,0.0,0.0
1999-02-02,131.45,15.2,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-03,131.38,15.3,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-04,131.3,7.6,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-05,131.22,7.7,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-06,131.14,7.9,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-07,131.06,8.1,70.1,70.1,0.0,0.0,0.0,0.0
1999-02-08,130.98,8.1,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-09,130.9,8.3,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-10,130.82,8.4,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-11,130.74,8.9,70.3,70.3,0.0,0.0,0.0,0.0
1999-02-12,130.67,16.4,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-13,130.6,16.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-14,130.52,8.9,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-15,130.45,16.7,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-16,130.35,7.0,83.0,83.0,0.0,0.0,0.0,0.0
1999-02-17,130.26,8.5,76.7,76.7,0.0,0.0,0.0,0.0
1999-02-18,130.18,9.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-19,130.1,9.8,70.1,70.1,0.0,0.0,0.0,0.0
1999-02-20,130.02,9.8,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-21,129.94,10.0,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-22,129.86,10.1,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-23,129.78,11.0,70.8,70.8,0.0,0.0,0.0,0.0
1999-02-24,129.7,10.4,70.0,70.0,0.0,0.0,0.0,0.3
1999-02-25,129.62,10.5,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-26,129.54,10.6,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-27,129.46,10.8,70.0,70.0,0.0,0.0,0.0,0.0
1999-02-28,129.39,8.3,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-01,129.32,9.6,61.2,61.2,0.0,0.0,0.0,0.0
1999-03-02,129.25,8.5,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-03,129.18,8.9,60.3,60.3,0.0,0.0,0.0,0.0
1999-03-04,129.11,8.7,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-05,129.04,8.8,60.0,60.0,0.0,0.0,0.0,4.5
1999-03-06,128.98,16.2,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-07,128.92,16.4,60.1,60.1,0.0,0.0,0.0,0.0
1999-03-08,128.86,16.4,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-09,128.8,16.4,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-10,128.74,16.5,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-11,128.68,16.7,60.1,60.1,0.0,0.0,0.0,0.0
1999-03-12,128.61,9.5,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-13,128.54,9.6,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-14,128.47,9.7,60.0,60.0,0.0,0.0,0.0,3.8
1999-03-15,128.41,16.9,60.0,60.0,0.0,0.0,0.0,12.0
1999-03-16,128.32,25.6,90.0,90.0,0.0,0.0,0.0,0.0
1999-03-17,128.21,19.5,98.0,98.0,0.0,0.0,0.0,0.0
1999-03-18,128.1,26.0,104.3,104.3,0.0,0.0,0.0,28.2
1999-03-19,128.09,53.3,60.4,60.4,0.0,0.0,0.0,1.4
1999-03-20,128.11,74.2,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-21,128.18,109.8,60.0,60.0,0.0,0.0,0.0,0.8
1999-03-22,128.2,74.2,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-23,128.18,45.8,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-24,128.17,52.9,60.0,60.0,0.0,0.0,0.0,4.0
1999-03-25,128.15,45.8,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-26,128.15,60.0,60.0,60.0,0.0,0.0,0.0,11.0
1999-03-27,128.12,50.9,72.2,72.2,0.0,0.0,0.0,0.0
1999-03-28,128.16,88.5,60.0,60.0,0.0,0.0,0.0,0.0
1999-03-29,128.17,86.6,79.5,79.5,0.0,0.0,0.0,0.3
1999-03-30,128.19,84.2,70.0,70.0,0.0,0.0,0.0,0.0
1999-03-31,128.2,58.1,51.0,51.0,0.0,0.0,0.0,0.0
1999-04-01,128.16,71.5,100.0,100.0,0.0,0.0,0.0,14.4
1999-04-02,128.15,89.9,97.0,97.0,0.0,0.0,0.0,1.0
1999-04-03,128.18,121.4,100.0,100.0,0.0,0.0,0.0,0.0
1999-04-04,128.21,120.9,99.5,99.5,0.0,0.0,0.0,0.0
1999-04-05,128.25,128.5,100.0,100.0,0.0,0.0,0.0,7.6
1999-04-06,128.27,114.3,100.0,100.0,0.0,0.0,0.0,7.6
1999-04-07,128.34,150.0,100.0,100.0,0.0,0.0,0.0,0.3
1999-04-08,128.43,155.1,90.6,90.6,0.0,0.0,0.0,0.1
1999-04-09,128.49,150.3,100.0,100.0,0.0,0.0,0.0,16.2
1999-04-10,128.88,306.8,32.1,32.1,0.0,0.0,0.0,19.3
1999-04-11,129.87,745.9,15.7,15.7,0.0,0.0,0.0,0.2
1999-04-12,130.49,497.2,29.1,29.1,0.0,0.0,0.0,26.6
1999-04-13,131.39,713.5,19.2,19.2,0.0,0.0,0.0,7.9
1999-04-14,132.24,735.4,63.3,63.3,0.0,0.0,0.0,0.1
1999-04-15,132.74,458.1,55.3,55.3,0.0,0.0,0.0,0.1
1999-04-16,133.02,316.5,88.5,88.5,0.0,0.0,0.0,0.0
1999-04-17,133.22,253.0,89.1,89.1,0.0,0.0,0.0,0.0
1999-04-18,133.33,176.2,85.6,85.6,0.0,0.0,0.0,0.0
1999-04-19,133.41,166.0,100.0,100.0,0.0,0.0,0.0,0.0
1999-04-20,133.47,150.0,100.4,100.4,0.0,0.0,0.0,0.1
1999-04-21,133.5,124.8,100.0,100.0,0.0,0.0,0.0,0.0
1999-04-22,133.48,83.4,100.0,100.0,0.0,0.0,0.0,0.0
1999-04-23,133.42,100.4,150.0,150.0,0.0,0.0,0.0,0.1
1999-04-24,133.36,100.1,149.6,149.6,0.0,0.0,0.0,0.0
1999-04-25,133.31,92.2,133.4,133.4,0.0,0.0,0.0,0.0
1999-04-26,133.2,59.5,150.0,150.0,0.0,0.0,0.0,0.0
1999-04-27,133.1,67.0,149.0,149.0,0.0,0.0,0.0,2.5
1999-04-28,133.0,68.2,150.0,150.0,0.0,0.0,0.0,1.8
1999-04-29,132.9,68.4,150.0,150.0,0.0,0.0,0.0,0.1
1999-04-30,132.55,64.3,145.1,145.1,0.0,0.0,0.0,0.0
1999-05-01,132.65,45.1,142.4,142.4,0.0,0.0,0.0,0.0
1999-05-02,132.55,64.3,145.1,145.1,0.0,0.0,0.0,0.0
1999-05-03,132.4,79.2,200.0,200.0,0.0,0.0,0.0,44.5
1999-05-04,132.35,66.6,187.3,187.3,0.0,0.0,0.0,1.4
1999-05-05,132.42,223.7,167.5,167.5,0.0,0.0,0.0,0.3
1999-05-06,132.41,180.0,188.0,188.0,0.0,0.0,0.0,0.0
1999-05-07,132.35,143.8,192.0,192.0,0.0,0.0,0.0,0.0
1999-05-08,132.35,127.6,127.6,127.6,0.0,0.0,0.0,0.0
1999-05-09,132.38,100.2,76.1,76.1,0.0,0.0,0.0,0.0
1999-05-10,132.25,92.7,196.9,196.9,0.0,0.0,0.0,0.4
1999-05-11,132.14,79.2,167.1,167.1,0.0,0.0,0.0,0.0
1999-05-12,131.92,60.7,235.7,235.7,0.0,0.0,0.0,0.0
1999-05-13,131.68,23.7,240.0,240.0,0.0,0.0,0.0,0.0
1999-05-14,131.44,21.9,232.1,232.1,0.0,0.0,0.0,0.0
1999-05-15,131.25,17.9,182.5,182.5,0.0,0.0,0.0,0.4
1999-05-16,131.11,19.2,150.1,150.1,0.0,0.0,0.0,0.0
1999-05-17,130.85,5.5,236.0,236.0,0.0,0.0,0.0,0.0
1999-05-18,130.63,19.6,213.7,213.7,0.0,0.0,0.0,24.9
1999-05-19,130.47,51.6,200.0,200.0,0.0,0.0,0.0,6.2
1999-05-20,130.23,33.1,251.5,251.5,0.0,0.0,0.0,0.1
1999-05-21,129.94,48.3,266.6,266.6,0.0,0.0,0.0,0.0
1999-05-22,129.89,69.9,107.4,107.4,0.0,0.0,0.0,0.0
1999-05-23,129.83,55.1,100.0,100.0,0.0,0.0,0.0,0.3
1999-05-24,129.8,88.9,111.3,111.3,0.0,0.0,0.0,25.4
1999-05-25,129.81,90.9,83.4,83.4,0.0,0.0,0.0,0.1
1999-05-26,129.85,129.1,99.2,99.2,0.0,0.0,0.0,0.8
1999-05-27,129.9,137.4,100.0,100.0,0.0,0.0,0.0,2.5
1999-05-28,129.9,100.0,100.0,100.0,0.0,0.0,0.0,0.0
1999-05-29,129.88,86.2,101.2,101.2,0.0,0.0,0.0,0.0
1999-05-30,129.85,78.5,100.0,100.0,0.0,0.0,0.0,0.0
1999-05-31,129.57,62.5,271.0,271.0,0.0,0.0,0.0,0.0
1999-06-01,129.22,21.7,280.0,280.0,0.0,0.0,0.0,9.0
1999-06-02,128.87,57.9,313.6,313.6,0.0,0.0,0.0,16.7
1999-06-03,128.73,123.0,224.5,224.5,0.0,0.0,0.0,0.0
1999-06-04,128.43,109.8,326.0,326.0,0.0,0.0,0.0,0.0
1999-06-05,128.29,111.1,211.3,211.3,0.0,0.0,0.0,0.0
1999-06-06,127.99,43.4,256.8,256.8,0.0,0.0,0.0,3.7
1999-06-07,127.67,59.9,285.5,285.5,0.0,0.0,0.0,0.1
1999-06-08,127.41,53.7,235.4,235.4,0.0,0.0,0.0,0.0
1999-06-09,127.14,57.1,244.3,244.3,0.0,0.0,0.0,0.0
1999-06-10,126.77,28.4,282.4,282.4,0.0,0.0,0.0,0.0
1999-06-11,126.22,34.5,406.9,406.9,0.0,0.0,0.0,0.0
1999-06-12,125.61,21.2,427.0,427.0,0.0,0.0,0.0,0.0
1999-06-13,125.1,19.6,353.0,353.0,0.0,0.0,0.0,0.0
1999-06-14,124.51,23.3,402.5,402.5,0.0,0.0,0.0,0.0
1999-06-15,123.9,17.2,401.9,401.9,0.0,0.0,0.0,0.0
1999-06-16,123.35,59.5,400.0,400.0,0.0,0.0,0.0,35.0
1999-06-17,122.9,97.8,372.0,372.0,0.0,0.0,0.0,0.2
1999-06-18,122.39,70.5,376.4,376.4,0.0,0.0,0.0,0.0
1999-06-19,121.79,39.2,392.6,392.6,0.0,0.0,0.0,0.2
1999-06-20,121.54,58.3,203.5,203.5,0.0,0.0,0.0,0.0
1999-06-21,121.25,33.1,200.0,200.0,0.0,0.0,0.0,2.7
1999-06-22,120.98,45.3,199.3,199.3,0.0,0.0,0.0,0.2
1999-06-23,121.09,202.7,140.1,140.1,0.0,0.0,0.0,66.5
1999-06-24,121.7,626.6,0.0,0.0,0.0,0.0,0.0,0.7
1999-06-25,122.54,379.8,160.0,160.0,0.0,0.0,0.0,0.0
1999-06-26,122.68,253.9,170.0,170.0,0.0,0.0,0.0,1.3
1999-06-27,122.68,160.5,160.5,160.5,0.0,0.0,0.0,0.0
1999-06-28,122.26,132.4,377.0,377.0,0.0,0.0,0.0,0.0
1999-06-29,121.94,88.5,283.0,283.0,0.0,0.0,0.0,0.0
1999-06-30,121.37,77.3,408.3,408.3,0.0,0.0,0.0,0.0
1999-07-01,120.77,46.1,387.7,387.7,0.0,0.0,0.0,0.0
1999-07-02,120.29,105.6,374.0,374.0,0.0,0.0,0.0,3.6
1999-07-03,119.82,75.4,334.0,334.0,0.0,0.0,0.0,0.0
1999-07-04,119.38,61.7,300.0,300.0,0.0,0.0,0.0,5.9
1999-07-05,118.85,63.7,346.0,346.0,0.0,0.0,0.0,0.0
1999-07-06,118.42,71.8,297.0,297.0,0.0,0.0,0.0,0.0
1999-07-07,118.02,43.5,250.0,250.0,0.0,0.0,0.0,0.0
1999-07-08,117.73,53.1,201.0,201.0,0.0,0.0,0.0,0.0
1999-07-09,117.58,34.7,110.6,110.6,0.0,0.0,0.0,0.7
1999-07-10,117.26,36.5,197.0,197.0,0.0,0.0,0.0,4.0
1999-07-11,117.23,45.0,60.0,60.0,0.0,0.0,0.0,0.0
1999-07-12,117.07,32.5,112.0,112.0,0.0,0.0,0.0,0.8
1999-07-13,116.88,26.2,120.0,120.0,0.0,0.0,0.0,1.1
1999-07-14,116.71,34.6,117.9,117.9,0.0,0.0,0.0,0.5
1999-07-15,116.54,27.2,110.0,110.0,0.0,0.0,0.0,6.0
1999-07-16,116.37,28.0,110.3,110.3,0.0,0.0,0.0,5.4
1999-07-17,116.28,45.1,88.5,88.5,0.0,0.0,0.0,0.9
1999-07-18,116.16,45.6,103.2,103.2,0.0,0.0,0.0,1.2
1999-07-19,116.01,38.2,110.0,110.0,0.0,0.0,0.0,1.8
1999-07-20,115.98,50.7,65.0,65.0,0.0,0.0,0.0,0.0
1999-07-21,115.91,48.0,81.3,81.3,0.0,0.0,0.0,5.5
1999-07-22,115.93,59.0,49.7,49.7,0.0,0.0,0.0,27.6
1999-07-23,116.07,92.0,25.3,25.3,0.0,0.0,0.0,7.5
1999-07-24,116.27,118.2,22.4,22.4,0.0,0.0,0.0,2.6
1999-07-25,116.47,118.6,22.0,22.0,0.0,0.0,0.0,3.2
1999-07-26,116.55,104.1,71.5,71.5,0.0,0.0,0.0,0.1
1999-07-27,116.65,73.7,25.0,25.0,0.0,0.0,0.0,1.3
1999-07-28,116.89,123.7,6.1,6.1,0.0,0.0,0.0,38.8
1999-07-29,118.15,634.3,0.0,0.0,0.0,0.0,0.0,31.5
1999-07-30,120.01,989.5,0.0,0.0,0.0,0.0,0.0,5.2
1999-07-31,121.05,581.5,0.0,0.0,0.0,0.0,0.0,5.1
